Username,Compound Score,Negative Score,Neutral Score,Postive Score,Tweet_Date,Tweet_Text,Tweets Ago
@FOX,0.459,0.0,0.812,0.188,Fri Mar 30 05:44:06 +0000 2018,@glenngillen I can tell a lot from about / careers pages and how a business conducts themselves. :),75
@FOX,-0.477,0.14,0.86,0.0,Fri Mar 30 02:33:57 +0000 2018,RT @jessamyn: NYTimes releases Diversity and Inclusion Report. With graphs that have differing Y axes that subtly give the wrong impression…,76
@FOX,0.44,0.0,0.828,0.172,Thu Mar 29 22:58:07 +0000 2018,"@mjmichellekim also, thanks to you I’ve just discovered you can pitch pieces to Quartz 🙇🏻‍♀️",77
@FOX,0.0,0.0,1.0,0.0,Thu Mar 29 22:53:52 +0000 2018,"“To achieve lasting change, you have to focus on something bigger than what you can measure in the short-term.” 

Y… https://t.co/4b5womubML",78
@FOX,0.273,0.0,0.896,0.104,Thu Mar 29 22:48:43 +0000 2018,"I’m one of those people who create a spreadsheet for all the organisations I’m interviewing with, gather their dive… https://t.co/2RsVggo5yI",79
@FOX,0.0,0.0,1.0,0.0,Thu Mar 29 08:14:48 +0000 2018,@noopkat I subscribe to this newsletter,80
@FOX,0.475,0.145,0.661,0.194,Thu Mar 29 05:36:01 +0000 2018,"@kissane Sorry for being unclear! I think citation is great, I often found resources I haven’t seen before, plus al… https://t.co/jcD3ZGYM7m",81
@FOX,0.0,0.0,1.0,0.0,Thu Mar 29 05:14:15 +0000 2018,"@kissane So the approach of just hot linking to a website out there without considering how people could report, wh… https://t.co/MrFZRDGLY6",82
@FOX,0.0,0.0,1.0,0.0,Thu Mar 29 05:01:57 +0000 2018,Just to clarify: linking to https://t.co/a6Ht7BpUMZ or other examples out there doesn’t constitute an inclusion or… https://t.co/tktVbndmgi,83
@FOX,0.493,0.083,0.715,0.203,Thu Mar 29 05:00:16 +0000 2018,"@kissane Yeah, that is good! I meant the events that link directly to public Code of Conducts that have no contact details, etc.",84
@FOX,0.0,0.0,1.0,0.0,Thu Mar 29 04:47:52 +0000 2018,"If a Code of Conduct of an event links to one of the community-hosted, external CoCs, what it tells me is that the… https://t.co/K27uhTjXbg",85
@FOX,0.34,0.0,0.876,0.124,Thu Mar 29 03:15:10 +0000 2018,"AirBnB giving out user data to the Chinese government, Facebook discriminating through ads and leaking user informa… https://t.co/lAHF6sJuKG",86
@FOX,0.661,0.0,0.747,0.253,Thu Mar 29 03:12:44 +0000 2018,"RT @sw: This is so exciting, @triketora lands in the Southern Hemisphere! 🎉🐧🐳 https://t.co/I5czjV84uE",87
@FOX,0.586,0.0,0.789,0.211,Wed Mar 28 21:24:26 +0000 2018,"Thank you for the shout-out to inclusion at CSSConf AU @kylietimpani 🙇🏻‍♀️

Make sure you read the entire interview… https://t.co/S21RBI6s2y",88
@FOX,0.734,0.0,0.708,0.292,Wed Mar 28 09:34:35 +0000 2018,"RT @Future_Females: Happy #MuslimWomensMonth ! Today we're watching one of our favourite advocates for tolerance and diversity, @yassmin_a…",89
@FOX,0.822,0.0,0.602,0.398,Wed Mar 28 06:25:50 +0000 2018,I love how sometimes people advise underrepresented groups to take on opportunities that require significant salary… https://t.co/eYww0rgKAE,90
@FOX,0.44,0.0,0.879,0.121,Wed Mar 28 06:02:55 +0000 2018,RT @catehstn: Discovering the five causes of burnout that are not overwork informed this approach. It’s such a useful way to understand bur…,91
@FOX,0.0,0.0,1.0,0.0,Wed Mar 28 05:37:09 +0000 2018,"A Tim Tam a day keeps the doctor away.

—ancient Australian proverb",92
@FOX,-0.772,0.271,0.729,0.0,Wed Mar 28 01:59:26 +0000 2018,"I’ve been watching Big Little Lies lately, and the portrayal of the complexity of abusive relationships is both exc… https://t.co/qMNxveax5O",93
@FOX,0.42,0.0,0.417,0.583,Wed Mar 28 01:44:18 +0000 2018,@RedRoxProjects Thank you! 💐,94
@FOX,0.0,0.0,1.0,0.0,Wed Mar 28 01:15:30 +0000 2018,@OphelieLechat 💓,95
@FOX,0.077,0.0,0.929,0.071,Wed Mar 28 00:36:44 +0000 2018,"This, a thousand times for job interviews or ”I just want to catch up and talk about things”. https://t.co/5AA2d4vkwd",96
@FOX,0.0,0.0,1.0,0.0,Wed Mar 28 00:17:46 +0000 2018,@SaskiaFairfull North Melbourne Meat Market.,97
@FOX,0.42,0.0,0.417,0.583,Tue Mar 27 23:50:53 +0000 2018,@SaskiaFairfull Thank you!,98
@FOX,0.743,0.0,0.656,0.344,Tue Mar 27 23:41:20 +0000 2018,"This incredible venue plus my art direction skills. I’m pretty proud of myself.

💖 https://t.co/st8XZOoc4y",99
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 18:00:21 +0000 2018,"President Trump ""is always speaking to a proximate audience; unlike other presidents, the speaking, not the speech,… https://t.co/wImyJJ353V",0
@nytimes,0.402,0.0,0.881,0.119,Mon Apr 09 17:50:03 +0000 2018,RT @MichaelPaulson: NYC playbills from the 18th and 19th centuries will be digitized and searchable at @MuseumofCityNY with boost from @NEH…,1
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 17:40:10 +0000 2018,President Trump said that he will meet with Kim Jong-un in May or early June https://t.co/c0x2DD3Qs2,2
@nytimes,-0.103,0.154,0.75,0.096,Mon Apr 09 17:30:09 +0000 2018,"“It was my mistake, and I’m sorry. I started Facebook, I run it, and I’m responsible for what happens here,” Mark Z… https://t.co/BnvctJCv1N",3
@nytimes,0.262,0.0,0.886,0.114,Mon Apr 09 17:20:09 +0000 2018,"Cynthia Nixon: ""We built the Erie Canal! We can’t fix the subway? Are you kidding me?"" https://t.co/urfn3iJWvz",4
@nytimes,-0.296,0.091,0.909,0.0,Mon Apr 09 17:10:06 +0000 2018,RT @AllMattNYT: The Facebook app used to harvest data for Cambridge Analytica had one function: to scrape profile data. There was no “in-ap…,5
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 17:00:21 +0000 2018,Why you should get the new shingles vaccine https://t.co/xaK1AGl8up,6
@nytimes,0.493,0.0,0.803,0.197,Mon Apr 09 16:50:07 +0000 2018,"Move over, Elsa. The most entertaining ice queen on Broadway is Regina George. https://t.co/ONSXYvF14Z",7
@nytimes,-0.557,0.173,0.827,0.0,Mon Apr 09 16:45:06 +0000 2018,RT @readercenter: Confused about the trade conflict between the U.S. and China? Tweet us your questions and we will answer some LIVE from t…,8
@nytimes,0.318,0.0,0.901,0.099,Mon Apr 09 16:40:06 +0000 2018,"""Perhaps for the first time in a very long time, maybe the first time ever, people are beginning to entertain the p… https://t.co/LwHMBJRCRt",9
@nytimes,0.25,0.094,0.769,0.137,Mon Apr 09 16:30:05 +0000 2018,"RT @jasondhorowitz: In major document on holiness, Pope Francis, seeming to brushback conservative critics, says caring for migrants and th…",10
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 16:20:07 +0000 2018,How Mark Zuckerberg is cramming for his congressional hearings https://t.co/BZaWkSmwz8,11
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 16:10:05 +0000 2018,Uber found that people who use Jump Bikes travel about the same distance as people who use the company's app to rid… https://t.co/vo7p9mA6qo,12
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 16:06:45 +0000 2018,Breaking News: President Trump said he’ll decide in the next 24 to 48 hours whether to retaliate militarily for the… https://t.co/pm5f4zhHkT,13
@nytimes,0.361,0.0,0.878,0.122,Mon Apr 09 16:00:07 +0000 2018,“Something that started decades ago and was applauded and inoffensive is now politically incorrect. What can you do… https://t.co/5ZevGIUUfN,14
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 15:50:05 +0000 2018,The signature may be going out of style https://t.co/iQpUA90mZG,15
@nytimes,-0.67,0.243,0.757,0.0,Mon Apr 09 15:40:08 +0000 2018,The leader of ISIS in northern Afghanistan has been killed by an American airstrike https://t.co/I4KySr1aMn,16
@nytimes,0.833,0.056,0.617,0.328,Mon Apr 09 15:30:09 +0000 2018,RT @TimHerrera: Giving feedback isn’t easy! But @stephmit is in SL this week talking about how to be better — and less biased — at giving i…,17
@nytimes,-0.226,0.101,0.899,0.0,Mon Apr 09 15:20:10 +0000 2018,Gov. Rick Scott made official what Floridians have suspected for months: He's running for the U.S. Senate https://t.co/2IrL7lFd1j,18
@nytimes,0.103,0.073,0.833,0.094,Mon Apr 09 15:10:05 +0000 2018,The federal government’s top ethics official sent a letter to the EPA questioning Scott Pruitt's actions and asking… https://t.co/gpwZQAbPF3,19
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 18:00:21 +0000 2018,"President Trump ""is always speaking to a proximate audience; unlike other presidents, the speaking, not the speech,… https://t.co/wImyJJ353V",20
@nytimes,0.402,0.0,0.881,0.119,Mon Apr 09 17:50:03 +0000 2018,RT @MichaelPaulson: NYC playbills from the 18th and 19th centuries will be digitized and searchable at @MuseumofCityNY with boost from @NEH…,21
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 17:40:10 +0000 2018,President Trump said that he will meet with Kim Jong-un in May or early June https://t.co/c0x2DD3Qs2,22
@nytimes,-0.103,0.154,0.75,0.096,Mon Apr 09 17:30:09 +0000 2018,"“It was my mistake, and I’m sorry. I started Facebook, I run it, and I’m responsible for what happens here,” Mark Z… https://t.co/BnvctJCv1N",23
@nytimes,0.262,0.0,0.886,0.114,Mon Apr 09 17:20:09 +0000 2018,"Cynthia Nixon: ""We built the Erie Canal! We can’t fix the subway? Are you kidding me?"" https://t.co/urfn3iJWvz",24
@nytimes,-0.296,0.091,0.909,0.0,Mon Apr 09 17:10:06 +0000 2018,RT @AllMattNYT: The Facebook app used to harvest data for Cambridge Analytica had one function: to scrape profile data. There was no “in-ap…,25
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 17:00:21 +0000 2018,Why you should get the new shingles vaccine https://t.co/xaK1AGl8up,26
@nytimes,0.493,0.0,0.803,0.197,Mon Apr 09 16:50:07 +0000 2018,"Move over, Elsa. The most entertaining ice queen on Broadway is Regina George. https://t.co/ONSXYvF14Z",27
@nytimes,-0.557,0.173,0.827,0.0,Mon Apr 09 16:45:06 +0000 2018,RT @readercenter: Confused about the trade conflict between the U.S. and China? Tweet us your questions and we will answer some LIVE from t…,28
@nytimes,0.318,0.0,0.901,0.099,Mon Apr 09 16:40:06 +0000 2018,"""Perhaps for the first time in a very long time, maybe the first time ever, people are beginning to entertain the p… https://t.co/LwHMBJRCRt",29
@nytimes,0.25,0.094,0.769,0.137,Mon Apr 09 16:30:05 +0000 2018,"RT @jasondhorowitz: In major document on holiness, Pope Francis, seeming to brushback conservative critics, says caring for migrants and th…",30
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 16:20:07 +0000 2018,How Mark Zuckerberg is cramming for his congressional hearings https://t.co/BZaWkSmwz8,31
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 16:10:05 +0000 2018,Uber found that people who use Jump Bikes travel about the same distance as people who use the company's app to rid… https://t.co/vo7p9mA6qo,32
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 16:06:45 +0000 2018,Breaking News: President Trump said he’ll decide in the next 24 to 48 hours whether to retaliate militarily for the… https://t.co/pm5f4zhHkT,33
@nytimes,0.361,0.0,0.878,0.122,Mon Apr 09 16:00:07 +0000 2018,“Something that started decades ago and was applauded and inoffensive is now politically incorrect. What can you do… https://t.co/5ZevGIUUfN,34
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 15:50:05 +0000 2018,The signature may be going out of style https://t.co/iQpUA90mZG,35
@nytimes,-0.67,0.243,0.757,0.0,Mon Apr 09 15:40:08 +0000 2018,The leader of ISIS in northern Afghanistan has been killed by an American airstrike https://t.co/I4KySr1aMn,36
@nytimes,0.833,0.056,0.617,0.328,Mon Apr 09 15:30:09 +0000 2018,RT @TimHerrera: Giving feedback isn’t easy! But @stephmit is in SL this week talking about how to be better — and less biased — at giving i…,37
@nytimes,-0.226,0.101,0.899,0.0,Mon Apr 09 15:20:10 +0000 2018,Gov. Rick Scott made official what Floridians have suspected for months: He's running for the U.S. Senate https://t.co/2IrL7lFd1j,38
@nytimes,0.103,0.073,0.833,0.094,Mon Apr 09 15:10:05 +0000 2018,The federal government’s top ethics official sent a letter to the EPA questioning Scott Pruitt's actions and asking… https://t.co/gpwZQAbPF3,39
@nytimes,0.67,0.0,0.683,0.317,Mon Apr 09 15:00:21 +0000 2018,"Combative, relentless and proudly impolitic, John Bolton has a kindred spirit of sorts in President Trump, a fellow… https://t.co/rDXkTyjA3G",40
@nytimes,0.103,0.086,0.811,0.104,Mon Apr 09 14:50:03 +0000 2018,"“Get a job,” one Chief Wahoo fan yelled, along with an expletive, at protesters at the Cleveland Indians' home open… https://t.co/OGmApH1WRA",41
@nytimes,0.56,0.0,0.833,0.167,Mon Apr 09 14:40:08 +0000 2018,"RT @VVFriedman: Why that rumor about Anna Wintour leaving Vogue was so powerful, and what it could mean -  https://t.co/hnJqwO6cR6",42
@nytimes,-0.296,0.128,0.872,0.0,Mon Apr 09 14:32:06 +0000 2018,Video: Syria and Russia accused Israel of conducting aistrikes on a Syrian air base on Monday https://t.co/MxTcHGx2TG,43
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 14:25:04 +0000 2018,"RT @chashomans: I went to some of Trump's post-election rallies, and had some thoughts about them, and wrote down those thoughts: https://t…",44
@nytimes,-0.34,0.149,0.766,0.086,Mon Apr 09 14:14:06 +0000 2018,Consumer groups said YouTube failed to comply with a federal law that requires companies to obtain consent from par… https://t.co/VLXdNstvls,45
@nytimes,-0.875,0.44,0.56,0.0,Mon Apr 09 14:00:05 +0000 2018,"Big power tensions in the Syria conflict, already running high after an apparent chemical weapons attack, ratcheted… https://t.co/JAhWKLryfR",46
@nytimes,0.691,0.0,0.678,0.322,Mon Apr 09 13:45:05 +0000 2018,"Tony Robbins, a life coach, apologized for saying women use #MeToo to gain ""significance"" https://t.co/ZEc5Hy3QpS",47
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 13:30:07 +0000 2018,"RT @PatrickKingsley: What would happen if a far-right leader cemented power in a western state? In Viktor Orban's Hungary, it's already hap…",48
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 13:20:05 +0000 2018,Video: Did these women see #MeToo coming? https://t.co/NXZ3mPD44F,49
@nytimes,-0.44,0.206,0.687,0.107,Mon Apr 09 13:11:10 +0000 2018,"Friends of the art collector who died in a fire at Trump Tower said he had been trying to move since the election,… https://t.co/AADoOZvj7r",50
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 13:00:27 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/z6zdDPxTPo https://t.co/fsmzE3skCk,51
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 12:44:06 +0000 2018,The post-campaign campaign of Donald Trump https://t.co/EFmeLFLJgX https://t.co/nwpMojrmlE,52
@nytimes,-0.103,0.062,0.938,0.0,Mon Apr 09 12:30:04 +0000 2018,"When women have their first child between age 25 and 35, their pay never recovers, relative to that of their husban… https://t.co/68e886x9kv",53
@nytimes,-0.772,0.295,0.705,0.0,Mon Apr 09 12:14:03 +0000 2018,European leaders' biggest fear may be that President Trump's belligerent approach to trade will destroy the postwar… https://t.co/tjShh80JUo,54
@nytimes,0.026,0.139,0.717,0.143,Mon Apr 09 11:45:04 +0000 2018,"Caring for migrants and the poor is equally as holy a pursuit as opposing abortion, Pope Francis declared https://t.co/vpN7G3cWgs",55
@nytimes,-0.612,0.257,0.672,0.071,Mon Apr 09 11:30:06 +0000 2018,"RT @TheSteinLine: For the second straight season, one seriously sprained knee forced the Warriors to make the unkindest of roster cuts. My…",56
@nytimes,-0.382,0.223,0.625,0.152,Mon Apr 09 11:14:03 +0000 2018,"After a suspected chemical attack in Syria, President Trump said Iran and Russia were responsible for backing ""Anim… https://t.co/PYq05VxVKa",57
@nytimes,0.052,0.09,0.81,0.1,Mon Apr 09 11:00:13 +0000 2018,"""At a certain point, you just have to do something,"" said a bookseller in Berlin who helped organize protests again… https://t.co/KRDuQhzKMH",58
@nytimes,-0.153,0.074,0.926,0.0,Mon Apr 09 10:44:06 +0000 2018,Their data was swept up for Cambridge Analytica. Some of the first known affected Facebook users to be publicly ide… https://t.co/c3xhGEDI7r,59
@nytimes,0.459,0.0,0.84,0.16,Mon Apr 09 10:31:06 +0000 2018,"RT @nytimesworld: “We don’t want migrants to come to Hungary,” said an army reservist who voted for Viktor Orban’s party. “They are unwilli…",60
@nytimes,-0.772,0.325,0.675,0.0,Mon Apr 09 10:17:02 +0000 2018,Six men suspected of plotting a possible attack on the Berlin half-marathon on Sunday were detained by the police https://t.co/kYJl4HlJs6,61
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 10:07:07 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/RNNICDJiOs https://t.co/fTtErIRrGA,62
@nytimes,0.273,0.0,0.9,0.1,Mon Apr 09 10:00:19 +0000 2018,"As marijuana use has increased, ER doctors say they've been seeing a steady flow of patients with the telltale symp… https://t.co/7auDlDfWBv",63
@nytimes,-0.66,0.252,0.748,0.0,Mon Apr 09 09:44:01 +0000 2018,Syria and Russia blamed Israel for early morning airstrikes on a Syrian military base that a conflict monitoring gr… https://t.co/GtFjYhkZ8d,64
@nytimes,-0.7,0.266,0.734,0.0,Mon Apr 09 09:29:01 +0000 2018,"The reported chemical attack in Syria seems to have squeezed President Trump between conflicting impulses, and rais… https://t.co/mRlcTrwBJA",65
@nytimes,0.527,0.0,0.815,0.185,Mon Apr 09 09:16:04 +0000 2018,"Viktor Orban, who has set about transforming Hungary from a vibrant democracy into a semi-autocratic state, appeare… https://t.co/Vx2IWPCgzc",66
@nytimes,0.278,0.064,0.823,0.113,Mon Apr 09 08:59:04 +0000 2018,"Modern Love: ""I’m not sure it’s possible to justify my liaisons with married men, but what I learned from having th… https://t.co/PJh6QfzZ26",67
@nytimes,0.422,0.0,0.872,0.128,Mon Apr 09 08:46:02 +0000 2018,North Korea has told the United States that Kim Jong-un is willing to discuss denuclearization of the Korean Penins… https://t.co/B5jGai0g4G,68
@nytimes,0.026,0.0,0.939,0.061,Mon Apr 09 08:31:05 +0000 2018,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warne… https://t.co/CeaWbLe2qw,69
@nytimes,-0.34,0.149,0.766,0.086,Mon Apr 09 08:16:06 +0000 2018,Consumer groups said YouTube failed to comply with a federal law that requires companies to obtain consent from par… https://t.co/prqzE2SYC7,70
@nytimes,0.422,0.0,0.859,0.141,Mon Apr 09 07:59:03 +0000 2018,Jeff Sessions appointed a United States attorney to handle document production for an inquiry into the FBI's handli… https://t.co/wlGVcDXzjw,71
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 07:44:04 +0000 2018,"RT @nytimesworld: Jörg Braunsdorf will order books from some right-wing publishers at the request of customers at his Berlin bookstore, but…",72
@nytimes,-0.25,0.182,0.818,0.0,Mon Apr 09 07:30:15 +0000 2018,"Sri Reddy, an Indian actress, staged a topless #MeToo protest https://t.co/NUrkj4zdMZ",73
@nytimes,0.273,0.0,0.9,0.1,Mon Apr 09 07:21:00 +0000 2018,"As marijuana use has increased, ER doctors say they've been seeing a steady flow of patients with the telltale symp… https://t.co/cRx05Eb2fu",74
@nytimes,-0.586,0.286,0.714,0.0,Mon Apr 09 07:04:56 +0000 2018,A look at some of the major episodes of suspected chemical attacks in Syria https://t.co/n6YplhtWrB,75
@nytimes,0.273,0.0,0.826,0.174,Mon Apr 09 06:48:38 +0000 2018,Here's how to start a fitness routine – and stick to it https://t.co/WvY6hDtVYB,76
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 06:32:05 +0000 2018,RT @gabrieldance: we’ve talked with cambridge analytica. we’ve talked w chris wylie. we’ve talked with kogan about his infamous app. we’ve…,77
@nytimes,0.612,0.0,0.792,0.208,Mon Apr 09 06:09:41 +0000 2018,"Is the doctor in? In this new medical age of urgent care centers and retail clinics, that’s not a simple question. https://t.co/AyGCxjbUTp",78
@nytimes,-0.557,0.315,0.55,0.135,Mon Apr 09 05:51:57 +0000 2018,15 Lives Devoted to Hockey: A Look at Who Died in a Crash in Canada https://t.co/FHzwWleWQ6,79
@nytimes,0.361,0.117,0.675,0.209,Mon Apr 09 05:41:01 +0000 2018,"Justice Dept., Pressured by Trump, Seeks to Speed Response to Congressional Inquiry https://t.co/khY6xcbzcN",80
@nytimes,0.599,0.0,0.754,0.246,Mon Apr 09 05:38:46 +0000 2018,"Have a craving for craving for deep, dark pools of warm chocolate, sweet pecans and fragrant coconut? https://t.co/6J9sNLn1pS",81
@nytimes,0.273,0.0,0.826,0.174,Mon Apr 09 05:22:17 +0000 2018,Here's how to start a fitness routine – and stick to it https://t.co/4w3uf4LhhZ,82
@nytimes,-0.103,0.188,0.68,0.132,Mon Apr 09 05:04:14 +0000 2018,"Michigan will stop providing free bottled water to the city of Flint. City officials criticized the move, noting th… https://t.co/FKlz64hQeR",83
@nytimes,0.026,0.0,0.939,0.061,Mon Apr 09 04:46:38 +0000 2018,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warne… https://t.co/2qZnmp8U21,84
@nytimes,-0.226,0.113,0.821,0.067,Mon Apr 09 04:29:11 +0000 2018,"Once you immerse yourself in the tasty, convenient world of sheet-pan suppers, you won’t want to stop https://t.co/Zfz56ScoJu",85
@nytimes,-0.153,0.074,0.926,0.0,Mon Apr 09 04:12:01 +0000 2018,Their data was swept up for Cambridge Analytica. Some of the first known affected Facebook users to be publicly ide… https://t.co/TPOpwz0ypP,86
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 03:52:37 +0000 2018,"For Luigi Di Maio, It’s Now or Never to Lead Italy. Unless It’s Later. https://t.co/z7ZQwMG4sB",87
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 03:48:06 +0000 2018,"NYT journalists scoured old Islamic State offices in Iraq, gathering over 15,000 pages of internal records abandone… https://t.co/ITQZbJsbmK",88
@nytimes,0.325,0.0,0.896,0.104,Mon Apr 09 03:30:11 +0000 2018,RT @AllMattNYT: SCOOP: “You are the product” — @NYTimes found Facebook users whose data was harvested by Cambridge Analytica. They are the…,89
@nytimes,-0.44,0.26,0.606,0.134,Mon Apr 09 03:22:03 +0000 2018,Friends of Todd Brassner remember the man who died in a fire at Trump Tower on Saturday https://t.co/69sA8IQbf8,90
@nytimes,0.402,0.0,0.748,0.252,Mon Apr 09 03:09:28 +0000 2018,Pyongyang Welcomes Hundreds of Foreigners for Yearly Marathon https://t.co/HA0Qam6afq,91
@nytimes,0.612,0.0,0.792,0.208,Mon Apr 09 03:02:57 +0000 2018,"Is the doctor in? In this new medical age of urgent care centers and retail clinics, that’s not a simple question. https://t.co/zas6Z1fKBR",92
@nytimes,-0.691,0.207,0.793,0.0,Mon Apr 09 02:45:12 +0000 2018,The tiny elevator in a Brooklyn housing project will forever be tainted by the murder of a 6-year-old inside nearly… https://t.co/EyJA7ZTETJ,93
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 02:26:53 +0000 2018,"South Carolina's former first lady, Jenny Sanford, wasn’t looking to remarry after her high-profile divorce, until… https://t.co/VoB54wj2x8",94
@nytimes,0.278,0.064,0.823,0.113,Mon Apr 09 02:07:29 +0000 2018,"Modern Love: ""I’m not sure it’s possible to justify my liaisons with married men, but what I learned from having th… https://t.co/m9V38iZ3hx",95
@nytimes,0.422,0.0,0.797,0.203,Mon Apr 09 01:51:57 +0000 2018,Review: ‘Mean Girls’ Sets the Perils of Being Popular to Song https://t.co/ocyCL7g1JL,96
@nytimes,-0.103,0.188,0.68,0.132,Mon Apr 09 01:39:49 +0000 2018,"Michigan will stop providing free bottled water to the city of Flint. City officials criticized the move, noting th… https://t.co/EdAuT0cJyH",97
@nytimes,0.026,0.0,0.939,0.061,Mon Apr 09 01:20:33 +0000 2018,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warne… https://t.co/vBtDudBwF9,98
@nytimes,0.34,0.0,0.821,0.179,Mon Apr 09 01:03:51 +0000 2018,North Korea Said to Offer Direct Assurance It Will Discuss Denuclearization https://t.co/OB39Xfk3wD,99
